2.2_name,2.2_address,size,byte_sha256,family,1.8_ida_name,1.8_raw_symbol,1.8_demangled_symbol,1.8_address,address_delta_2.2_minus_1.8,1.8_name_origin,1.8_source_kind
tt_cmap8_char_index,0x261bd8,216,83a43f3cfdb95af1968c7e92d0f53dc14d16ee4f20ee65da879ad3259d1e555a,FreeType/TrueType,tt_cmap8_char_index,,,0x254768,0xd470,ida_named_non_elf,
tt_cmap8_char_next,0x261cb0,228,117e719a4d3ebc133f369b685ec3cde4eb217151fcf9df249d064eef7f795f72,FreeType/TrueType,tt_cmap8_char_next,,,0x254840,0xd470,ida_named_non_elf,
tt_cmap8_get_info,0x261d94,56,629319f0e97d847b2ea5dd7c22231fc651213b15f9f6442a1998754d10f9ef2d,FreeType/TrueType,tt_cmap8_get_info,,,0x254924,0xd470,ida_named_non_elf,
tt_cmap_init,0x261860,12,cc4b2803e6479f9e24d0fd49b8dc897fbef11fed35a4bcdade34f0944a03fa39,FreeType/TrueType,tt_cmap_init,,,0x2543f0,0xd470,ida_named_non_elf,
unzGetCurrentFileInfo2,0x2579ec,72,554cd6eaf7433a19ee4bec464fa5ec6704f938dc92cd964f47598959ce87affa,other,unzGetCurrentFileInfo,,,0x24a57c,0xd470,ida_named_non_elf,
unzGetFilePos1,0x25853c,60,ee2e679be2b95619d89b01e2e7883cc5468d481d8437bae1f23492878d1283d6,other,unzGetFilePos,,,0x24b0cc,0xd470,ida_named_non_elf,
unzGetGlobalComment2,0x258f2c,180,f6881cd9642fac2fe87f992ab82a01fa99e36b6e4a6dfafbd97095909d88627a,other,unzGetGlobalComment,,,0x24babc,0xd470,ida_named_non_elf,
unzGetGlobalInfo2,0x2579cc,32,c88e7bd3b78beadfb1fbb9b2cb1e5e3cda77621280d204a92db671ab07401e9c,other,unzGetGlobalInfo,,,0x24a55c,0xd470,ida_named_non_elf,
unzGetLocalExtrafield1,0x2589d0,192,ba0c1709365ceb221848fede8d11d671a9cb6894d85d75b26cfa8d6e80a1b4b7,other,unzGetLocalExtrafield,,,0x24b560,0xd470,ida_named_non_elf,
unzGetOffset1,0x258fe0,76,d48240c01d17d3f6a82b413eb6d6ad50a8623084057c4a8bf72d3f19bd132119,other,unzGetOffset,,,0x24bb70,0xd470,ida_named_non_elf,
unzGoToFilePos1,0x258578,108,d315f691e9295bfda2cc64b32124a3496ba6b999c65fb95444c624cda43b9f6e,other,unzGoToFilePos,,,0x24b108,0xd470,ida_named_non_elf,
unzGoToFirstFile2,0x257a34,96,f20d276c645425c9d23280ac937a2d33c53956dcb54364e34cb323c556302640,other,unzGoToFirstFile,,,0x24a5c4,0xd470,ida_named_non_elf,
unzGoToNextFile2,0x25836c,172,5f0f70474d6e49c665450c3a045fcc05331a43722eaa1af92274c7dfe99993b9,other,unzGoToNextFile,,,0x24aefc,0xd470,ida_named_non_elf,
unzeof1,0x2589ac,36,634e86368f78f2e39e9edea2a90a6301e5a9a50d8125dcc3e7bcdbd652c16527,other,unzeof,,,0x24b53c,0xd470,ida_named_non_elf,
unztell1,0x258990,28,10f6fc2ba64c83e347195bb1f0c52aba20dc3e7120577628333402224f55e43a,other,unztell,,,0x24b520,0xd470,ida_named_non_elf,
yajl_free_error,0x2bccec,32,7373aea21873e04a358e9c19ed34e6b46c4f65e8db87b71f5807f6f81728bbe1,YAJL,yajl_free_error,,,0x2af768,0xd584,ida_named_non_elf,
yajl_get_bytes_consumed,0x2bccd8,20,1ad420e632404b8cc513234f6c796aecfe7ee7ec9b6734f2fa460bede13d8b3a,YAJL,yajl_get_bytes_consumed,,,0x2af754,0xd584,ida_named_non_elf,
zlibCompileFlags,0x296fcc,12,594a4f1ef7d5fdb9be8dfddaecaf049b9b3f605ef7826a010e586941fb3866dd,zlib,zlibCompileFlags,,,0x289b5c,0xd470,ida_named_non_elf,
